movieid,name,year,length,genres,rate,poster,plot,trailer
tt1709143,The Last Days on Mars,2013,98,Horror|Sci-Fi|Thriller,5.5,https://ia.media-imdb.com/images/M/MV5BMTk4ODgxMDU0M15BMl5BanBnXkFtZTgwOTg0NzcyMDE@._V1_.jpg,A group of astronaut explorers succumb one by one to a mysterious and terrifying force while collecting specimens on Mars.,https://video-http.media-imdb.com/MV5BMTkyMDQ3NDM1MF5BMTFeQW1wNF5BbWU4MDcxMTA4MjAx.mp4?Expires=1524566003&Signature=qBZb9HlHAhnPevCP30R0eZ~AqeQNgNlgtzOg~e3pxvjeFRc48WRMi69meX0qmS1hbQGPWz0eH7x5RZHE-vOJ9hv7SZ0fPBrZCQyajbtoCoHpDUCw-bm-P8GHvOJpRZIfAyQgXmOJz7yWgZ0FONA2iaq2z~b1HD613R5scs6J9hk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0273517,Darkness,2002,88,Horror,5.4,https://ia.media-imdb.com/images/M/MV5BYjE1NTI3ZjItYzVjMi00NWY3LThjNTctNjhhNzU5ZjEwZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e23172&bitrateid=455&vendorid=102&type=.mp4
tt0062622,2001: A Space Odyssey,1968,149,Adventure|Mystery|Sci-Fi,8.300000000000001,https://ia.media-imdb.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"Humanity finds a mysterious, obviously artificial object buried beneath the Lunar surface and, with the intelligent computer H.A.L. 9000, sets off on a quest.",https://video-http.media-imdb.com/MV5BZjU0M2YxYTgtYjA0ZC00NDc1LTg3MGUtOGE4MjM4NTkzZmU0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566007&Signature=yHmP1y2FD8zkbn9w5zzbkaulnWAFl30qq-cEtOdK-d7swL3KOayGWts55lA2xshCtqoqnUjcL9IuWvuZtBVlJjymT2gPqeAAkGHiuWUYIHos963WoLgYFTw~oflNJx-4JlKqmkkpNT0xHXN38TtTVg4u0LS6jwPVp0XXt1IWWuA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0083866,E.T. the Extra-Terrestrial,1982,115,Family|Sci-Fi,7.9,https://ia.media-imdb.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e116230&bitrateid=449&vendorid=102&type=.mp4
tt0419843,In the Land of Women,2007,97,Comedy|Drama|Romance,6.5,https://ia.media-imdb.com/images/M/MV5BOWI2ZmRlZTQtOTllMS00ZDc3LTllNTAtNWNiOTgyNTNmZjhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e32574&bitrateid=471&vendorid=102&type=.mp4
tt0313300,The Blue Butterfly,2004,97,Adventure|Drama,6.3,https://ia.media-imdb.com/images/M/MV5BMjAxNzYyMjU4MV5BMl5BanBnXkFtZTcwMDgyMDUyMQ@@._V1_.jpg,"A dramatic adventure about courage, redemption and love being filmed in the rain forests of Costa Rica, and in Montreal.",https://video-http.media-imdb.com/MV5BMTk3MjUyNzI5M15BMTFeQW1wNF5BbWU4MDUzMDQwOTIx.mp4?Expires=1524566013&Signature=ffZM6UXZRn7Y-bJ-M1JNk5lnD6K8pDHKlNlOSQ4UBCycoD8rQvr8slxVA9vSsuHkFRXMMuVp2qXMjWIMCLYeAM4YvEuBEY94hKOqqzzmUAdzYhcKEfo00fOElYvMCfTkf9RnV51sNUJ~Trtwv1d-zexGO7ir8qxqq80SQzel2cc_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt4051832,Lovesick,2014,24,Comedy,8.1,https://ia.media-imdb.com/images/M/MV5BMzdjNDU5ZTEtNTA3OC00MmZkLTk0MDAtNDM1OTg3Y2NmZGM1XkEyXkFqcGdeQXVyMjA4Njg4OTQ@._V1_.jpg,"After finding out he has an STD, Dylan must get back in touch with every girl he has ever had sex with to let them know the bad news.",https://video-http.media-imdb.com/MV5BOWMyZDY2YWMtMTg1OC00MDM0LWI4NTAtMWYzODRkMDM2Mzg1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566016&Signature=EMmc7QCjG4U1Maf29FdlEX-pa~7MQnmwmDwsyBUt8E52YuGAU3yWbOFA6Q9mwa6tTa8n6-NRSUwqeoSHhQHZxQaov1uuqcNBB1HYPyQOqqZ9Cb0vb5GFyZArUYTjsTSFAssNS3zScZ0tj7BLX13waxtVXybiieNOrOAFU9lwa2E_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0473700,September Dawn,2007,111,Drama|History|Romance|Western,5.8,https://ia.media-imdb.com/images/M/MV5BMTc0NDI1NDE2Ml5BMl5BanBnXkFtZTcwNzIxMzU1MQ@@._V1_.jpg,A love story set during a tense encounter between a wagon train of settlers and a renegade Mormon group.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e34153&bitrateid=472&vendorid=102&type=.mp4
tt1566501,For Greater Glory: The True Story of Cristiada,2012,145,Drama|History|War,6.6,https://ia.media-imdb.com/images/M/MV5BM2E4NjJmYTktMTI0YS00ODJlLTg2Y2MtNGY5YTU4ZWIxM2UxXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_.jpg,A chronicle of the Cristeros War (1926-1929); a war by the people of Mexico against the atheistic Mexican government.,https://video-http.media-imdb.com/MV5BMTBlZjBlNGUtMTIwOS00NzNlLWI0N2UtNTllYWY0MThkNjExXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566021&Signature=IQHaWfDWNyTtb47~jRUT7ZbqPEQc79XqIoaaQH2C8JRKk7N2Rptqbxw8akz~OxO0tsm3dVbFmx513FXZr3hdDG0Z74-SKxIozX0Q5CeuLcvQ2pnlaQnclXbFsdXS90pVPO1cLNW1R1OBHK1kztwlINyxfrhrvt8KwimJb0Mj2yM_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt3547740,La famille Bélier,2014,106,Comedy|Drama|Music,7.3,https://ia.media-imdb.com/images/M/MV5BMTcyMjE3NzIwNF5BMl5BanBnXkFtZTgwODU5ODE4MzE@._V1_.jpg,"A girl, who lives with her deaf parents, discovers that she has the gift of singing.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e146957&bitrateid=449&vendorid=102&type=.mp4
tt0119217,Good Will Hunting,1997,126,Drama,8.300000000000001,https://ia.media-imdb.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10017&bitrateid=471&vendorid=102&type=.mp4
tt3658772,Misconduct,2016,106,Drama|Thriller,5.3,https://ia.media-imdb.com/images/M/MV5BMTQ5NzcwNTM3OV5BMl5BanBnXkFtZTgwMDM3NTA1NzE@._V1_.jpg,"When an ambitious young lawyer takes on a big case against a powerful and ruthless executive of a large pharmaceutical company, he soon finds himself involved in a case of blackmail and corruption.",https://video-http.media-imdb.com/MV5BNTdmOTEzMDQtZjIxYS00YzliLTkwYTAtZTM1ZGQ0MTFkNmY1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566028&Signature=qgGq7k-IF-7xWHq0~qFp-tyF93MRDBbZWfngobB4G25oxlRlUuoNvupEo5NFEgq4kjVvp5aPyVgkJLgSl3P7JeGMDg-OQHq-FnQCfn0dWanooR8VEqs25L3NHkxcjdA22uzkrgPPAdBdfd8~yawJmxO77qHouSQHDS4al9AhaUk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0489270,Saw III,2006,108,Horror|Mystery,6.2,https://ia.media-imdb.com/images/M/MV5BNWVjMzgwMTctZmZjNC00ZmE0LThiNTUtYzkyM2RkYWIzY2Y2XkEyXkFqcGdeQXVyNjEyNDAyMzI@._V1_.jpg,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e53227&bitrateid=449&vendorid=102&type=.mp4
tt4094724,The Purge: Election Year,2016,108,Action|Horror|Sci-Fi|Thriller,6,https://ia.media-imdb.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_.jpg,"Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.",https://video-http.media-imdb.com/MV5BOWQ5MzFmNmQtYzU4Ni00OGNhLWE2MTAtZWFlYjYzNWE2ZDIyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566034&Signature=zFoCy2CJOVzMg5gR13JCL7NZt0xAGzfmFGxH06IJf7~2gYUwp98TvDx6fvpW1GMlZkz9p0D3eH6W4anXCGFgJXRvNnxiv1W~aAVQilTip~qspp2yhTlkI4EZ4xMCNv9KAyl~HWJD0u-vBCwPoL~Q65pxLRXK7Hkqcc1rkB3AaHw_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0160862,She's All That,1999,95,Comedy|Romance,5.8,https://ia.media-imdb.com/images/M/MV5BY2Y0N2YyOTQtMGNiYy00ZDViLTgxYmItODkxNzlkMWVjNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e83780&bitrateid=471&vendorid=102&type=.mp4
tt0890870,Saw IV,2007,93,Horror|Mystery,5.9,https://ia.media-imdb.com/images/M/MV5BNjc0NjUyNzg3MF5BMl5BanBnXkFtZTYwODMxOTM3._V1_.jpg,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",https://video-http.media-imdb.com/MV5BNmE1YWMyMTAtOWM5YS00ZmE3LWFmNTEtYmY2OWJiYTVlNWNkXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566040&Signature=0ksNmw7Oeb2eJiZJwVnHlMMPKoNhooXrZ~rqXW0Y-q1VUMUHPbwdLdgoSh8exxThg-ssB~SsDlTmVj0isbCUlR8ay-A-Xdz8E-RyaBREdWZq-HnfaliZx8JDzIVLqz4eK2MwQYjMe80z23iqLLl5lxDGIBBxme2N1AWEWdKwqg4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0375210,White Noise,2005,101,Drama|Horror|Mystery|Thriller,5.5,https://ia.media-imdb.com/images/M/MV5BNWVkNGY2NTgtNWVhNi00NWU3LWE4NWMtNDFjMzA1N2QzMjQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e23355&bitrateid=472&vendorid=102&type=.mp4
tt0455612,Madea's Family Reunion,2006,107,Comedy|Drama|Romance,5.1,https://ia.media-imdb.com/images/M/MV5BMjAwODQxOTI4NV5BMl5BanBnXkFtZTYwNzkwNzY3._V1_.jpg,"While planning her family reunion, a pistol-packing grandma must contend with the other dramas on her plate, including the runaway who has been placed under her care, and her love-troubled nieces.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e27408&bitrateid=472&vendorid=102&type=.mp4
tt0090863,The Color of Money,1986,119,Drama|Sport,7,https://ia.media-imdb.com/images/M/MV5BMGUxNDNkZGQtMWEyOS00MzI0LWFmMTUtMmEyNzk1YzBiYzljXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e109190&bitrateid=449&vendorid=102&type=.mp4
tt0056197,The Longest Day,1962,178,Action|Drama|History|War,7.8,https://ia.media-imdb.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11970&bitrateid=472&vendorid=102&type=.mp4
tt0104868,The Mighty Ducks,1992,100,Comedy|Drama|Family|Sport,6.5,https://ia.media-imdb.com/images/M/MV5BYzdkMGUxYTMtNWU0YS00MmMwLWI4ZDYtNTgyN2IzZjNlMzYxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,https://video-http.media-imdb.com/MV5BYjdhZDA2ZTItNmY1My00OGUzLWI4ODEtNTY4M2ZlMTIwNjljXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566051&Signature=UC7S~Ge3lNNufJv96Qzt6e0TiFu3nbLwr8JufXKCGggt0p3g4rTEyKpU2KCUPtoWB8uSav3RNeAkYRbjfcR~aK6ZZsWC8AIxGjvFpUeCosUuhG0rQMUAswjTsw7Jendu4OXJzZOoWuTuQnqijf5k16FhLf6Unda6dKxhnDCHJ-k_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0391198,The Grudge,2004,91,Horror|Mystery|Thriller,5.9,https://ia.media-imdb.com/images/M/MV5BMjIxODg1Nzc3NF5BMl5BanBnXkFtZTcwMjM0MjEzMw@@._V1_.jpg,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e120178&bitrateid=449&vendorid=102&type=.mp4
tt0116483,Happy Gilmore,1996,92,Comedy|Sport,7,https://ia.media-imdb.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@._V1_.jpg,A rejected hockey player puts his skills to the golf course to save his grandmother's house.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e22932&bitrateid=472&vendorid=102&type=.mp4
tt0096928,Bill & Ted's Excellent Adventure,1989,90,Adventure|Comedy|Music|Sci-Fi,6.9,https://ia.media-imdb.com/images/M/MV5BMTk3Mjk5MzI3OF5BMl5BanBnXkFtZTcwMTY4MzcyNA@@._V1_.jpg,Two seemingly dumb teens set off on a quest to prepare the ultimate historical presentation with the help of a time machine.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e58874&bitrateid=472&vendorid=102&type=.mp4
tt1412386,The Best Exotic Marigold Hotel,2011,124,Comedy|Drama,7.3,https://ia.media-imdb.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_.jpg,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.",https://video-http.media-imdb.com/MV5BZWI4MzcxMjAtNmVjNi00MzliLWI2ODAtMjdhMGJmNTZmYzczXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566063&Signature=KKe6dCOANno65VSLLqZf-kPVZXzuEQZeVGWfRivJ1sf-NtM-OWejIkYwIlSaA21sml4krQkRXfLUmv1e4ihVvMe2hD~THTQ8fr1~A2y~EjbrujkUL-zOdtYe~JkwQsHnjIgfWhRo-ws-x5HmqM-xWauo7DXrWvzrqqiwAm16uJI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0089530,Mad Max Beyond Thunderdome,1985,107,Action|Adventure|Sci-Fi|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BMmI4YWEyNTItZTFiMS00YzY4LWE2ZjYtNGRlNmZhNjRmOWVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11937&bitrateid=471&vendorid=102&type=.mp4
tt0088944,Commando,1985,90,Action|Adventure|Thriller,6.7,https://ia.media-imdb.com/images/M/MV5BZWE0ZjFhYjItMzI5MC00MDllLWE4OGMtMzlhNGQzN2RjN2MwXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,A retired elite Black Ops Commando launches a one man war against a group of South American criminals who have kidnapped his daughter.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11728&bitrateid=471&vendorid=102&type=.mp4
tt3882082,The Boy,2016,97,Horror|Mystery|Thriller,6,https://ia.media-imdb.com/images/M/MV5BMTc1MjcxNzcwMV5BMl5BanBnXkFtZTgwMTE0NTE2NzE@._V1_.jpg,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",https://video-http.media-imdb.com/MV5BZDc5YjU2ODktODU2Ny00Njk2LWJlNTQtNWVhOGM3NTJjY2FlXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566070&Signature=UtbNbFgotAdNfsQx6NTAw~KGFzQDc-gcBa1ksFzkwpZDhoHdEXVePdxwLqxikHnu5gX6tHMgjJsFGHjwydXy7qOTsiViO1hrygqXz95H457h7fCDzoAGiDhqnydVCMFpqm0aENdbcsvR4wsHxzFEYp5I3cgCB5H~dpuL0pPQutQ_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1314655,Devil,2010,80,Horror|Mystery|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,https://video-http.media-imdb.com/MV5BMTM5MDkzMjA4Ml5BMTFeQW1wNF5BbWU3MDQ1MDk1NjM@.mp4?Expires=1524566073&Signature=4UtYE1xOTVPbbAfuM2zCJrSoyG~uSAC594mec5~omiqkFS1SGhuIthQ6kgYSbpG0NKF~KdJQUUg3Yb8JNoM6HO0Ehyu2hhCK2M9Hy0dT9oSOvtlABwFqfmCNahOWod4L4aDTE3-1kKEztFAtY-oOdZwDh4pBOQivXZ2hWFteGKA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt3195644,Insidious: Chapter 3,2015,97,Fantasy|Horror|Thriller,6.1,https://ia.media-imdb.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_.jpg,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,https://video-http.media-imdb.com/MV5BOWZhYzNmYTAtNDc2MC00OWIxLWI2ZjYtOTJhZjQ1NDMzMjQxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566076&Signature=zW7kwT1Xt9LufciBQnCChECad1ObDmKbkfQHBmgd8BBWkk2g-PHKemhW-giFDvmeIh~XN~hRQ6cJTjn5U3uvWNd7WLsGLMtjvDtDgTbx1nqs8GPXT-mPNG6ooWDuKdbE8EYmO21orm1FGLfXm8xJ-47ANsX1O8fPIqz1IDlRbUI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0104692,The Lawnmower Man,1992,108,Horror|Sci-Fi,5.4,https://ia.media-imdb.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A simple man is turned into a genius through the application of computer science.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11245&bitrateid=455&vendorid=102&type=.mp4
tt0981227,Nick and Norah's Infinite Playlist,2008,90,Comedy|Drama|Music|Romance,6.7,https://ia.media-imdb.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_.jpg,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes.",https://video-http.media-imdb.com/MV5BODMwYzI0NzAtMzk2ZS00YmFkLWJiZDEtYTdmZWIxMzVlM2UyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566082&Signature=Kw12PO7pCqEoaVwIdhGG9zaclDTXVBg9n84AA-nUtp46dGhKW~sQHXyuOP-A8N7g6UW1XT-iFPu3fGUhtoU-EWwGeSpHD0maRzNbxUlgMGpdoIWI~hQHzzL5XsMe7yll6IDv0eQJ8KrBZy4fI0b9RweUOwGsX3nnWEqWKI24izc_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0120655,Dogma,1999,130,Adventure|Comedy|Drama|Fantasy,7.3,https://ia.media-imdb.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e13016&bitrateid=471&vendorid=102&type=.mp4
tt0280460,The Banger Sisters,2002,98,Comedy|Drama,5.6,https://ia.media-imdb.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e16395&bitrateid=471&vendorid=102&type=.mp4
tt0283026,Swimfan,2002,85,Drama|Thriller,5,https://ia.media-imdb.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A high school senior with a promising swimming career has a one-night stand with consequences.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e17134&bitrateid=471&vendorid=102&type=.mp4
tt0424993,Employee of the Month,2006,103,Comedy|Romance,5.5,https://ia.media-imdb.com/images/M/MV5BMTc4NTc2NDI5OF5BMl5BanBnXkFtZTcwMDQ4NzYzMQ@@._V1_.jpg,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e28712&bitrateid=472&vendorid=102&type=.mp4
tt0127723,Can't Hardly Wait,1998,100,Comedy|Romance,6.5,https://ia.media-imdb.com/images/M/MV5BZGY5NDIwNWMtN2IxZC00ODYxLWI1ZjgtOTQ4ZjhlYzMyZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,Multicharacter teenage comedy about high school graduates with different agenda of life on graduation night.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10874&bitrateid=471&vendorid=102&type=.mp4
tt0086066,The Outsiders,1983,91,Crime|Drama,7.2,https://ia.media-imdb.com/images/M/MV5BY2E4Njk4N2UtZWFhOS00NzczLWFmNDgtMzdhMjFlNTZjMmVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e59387&bitrateid=472&vendorid=102&type=.mp4
tt2788732,Pete's Dragon,2016,102,Adventure|Family|Fantasy,6.7,https://ia.media-imdb.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_.jpg,"The adventures of an orphaned boy named Pete and his best friend Elliot, who just so happens to be a dragon.",https://video-http.media-imdb.com/MV5BMGJlZmNjNTQtZDEwNS00YzNmLTgxM2ItYWY0YjY5YmE0MTNmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566100&Signature=lrARg69p72WdY~~3~fNAqlCUK73zC32Xse~wSUf00eNb0HwzrDbvqirZbizNxXn3VChPg1p3vWUIGapIMl95qDDD0jRE8QlMz~u2K2MjQ8slmfaSlBb2wLrvwtqtps085~zJ2Q1~o-dQTuVyo5OgmX5YHaQFlHEYyUTFh6e~FIY_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0085407,The Dead Zone,1983,103,Horror|Sci-Fi|Thriller,7.2,https://ia.media-imdb.com/images/M/MV5BMDk2ZGVkY2UtZGE0MS00NTY1LThiZjYtYjQxMTAwMjM5M2VlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,A man awakens from a coma to discover he has a psychic ability.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e13381&bitrateid=471&vendorid=102&type=.mp4
tt2752772,Sinister 2,2015,97,Horror|Mystery|Thriller,5.3,https://ia.media-imdb.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_.jpg,A young mother and her twin sons move into a rural house that's marked for death.,https://video-http.media-imdb.com/MV5BNDk2MmZiNjItY2ZkMS00ZTdiLThhYWYtZWE1ZTY2YjVlOWM5XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566104&Signature=deUz2VPJEL-z8ZlUj4VFYfc5MrQMsW-0kEmopEOGFJWpTLoFgjMGJjDFn94C9K9f3Ned73JF2YCq-nNhENXnSYSMJ3D5ujDwsW-iFoG8vT4SvIEpLiNdiCntGF~yx15KD1YeRWVQZwZMsCmy6lsMECgEcpZZkmFu0yHCWdRHxjs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1876451,Sparkle,2012,116,Drama|Music,5.7,https://ia.media-imdb.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_.jpg,"In the 1960s, three sisters form a girl group and soon become local sensations with major label interest, but fame becomes a challenge as the close-knit family begins to fall apart.",https://video-http.media-imdb.com/MV5BNTRlYmZiOGEtZWNkYS00MTYzLWFkZWYtMzNjOTY1N2QzNzA0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524566106&Signature=fBtwF0Dq1ncsPd5umOhMZNa232J0L0GQgNtaXWteLqh79-D8r-qLoW1ZIFTjLTY92XfYJ6Xv-0z0~qdxMra0mKwhs7-Nn7HGhX13QgAEz3aUGH6N1TD1KHs9yYIsPPOb7hZbm36avaqWV1y5VgcF2B9HkThbdpjQijVQTu-jkHA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
